DateTime,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
2017-12-08 01:50:00,22508.04,17677.295,10130.911
2017-12-08 02:00:00,22218.273,17561.28,10022.003
2017-12-08 02:10:00,22113.414,17261.857,10019.989
2017-12-08 02:20:00,21975.78,17197.725,10000.052
2017-12-08 02:30:00,21811.693,17098.027,9962.712
2017-12-08 02:40:00,21738.627,17003.814,9891.5625
2017-12-08 02:50:00,21684.104,16725.498,9859.998
2017-12-08 03:00:00,21535.479,16908.562,9818.165
2017-12-08 03:10:00,21502.752,17021.598,9841.63
2017-12-08 03:20:00,21478.21,16949.879,9821.108
2017-12-08 03:30:00,21448.488,17048.195,9839.549
2017-12-08 03:40:00,21449.387,17048.105,9804.422
2017-12-08 03:50:00,21435.639,17036.752,9815.817
2017-12-08 04:00:00,21410.264,16784.57,9546.828
2017-12-08 04:10:00,21430.312,16748.998,9564.876
2017-12-08 04:20:00,21444.885,16648.334,9570.103
2017-12-08 04:30:00,21448.016,16654.055,9598.859
2017-12-08 04:40:00,21479.273,16680.844,9610.8955
2017-12-08 04:50:00,21500.146,16763.111,9647.504
2017-12-08 05:00:00,21634.752,16898.182,9704.639
2017-12-08 05:10:00,21925.018,16996.104,9777.525
2017-12-08 05:20:00,22156.998,17107.16,9858.747
2017-12-08 05:30:00,22509.338,17209.283,9870.918
2017-12-08 05:40:00,22538.846,17181.373,9866.602
2017-12-08 05:50:00,22507.102,17211.385,9854.861
2017-12-08 06:00:00,22385.66,17168.682,9752.026
2017-12-08 06:10:00,22349.602,17192.97,9624.557
2017-12-08 06:20:00,21778.023,16772.379,9429.5
2017-12-08 06:30:00,21320.387,16531.338,9147.812
2017-12-08 06:40:00,21020.08,16273.502,8367.459
2017-12-08 06:50:00,20970.205,16316.2705,7882.0166
2017-12-08 07:00:00,21052.52,16582.084,7544.905
2017-12-08 07:10:00,21228.328,16631.148,7443.896
2017-12-08 07:20:00,21312.326,16675.557,7474.8423
2017-12-08 07:30:00,21364.502,16772.773,7515.001
2017-12-08 07:40:00,21452.447,16842.822,7510.4507
2017-12-08 07:50:00,21467.635,16945.201,7525.6865
2017-12-08 08:00:00,22307.977,17668.9,7560.049
2017-12-08 08:10:00,22587.172,18052.45,7556.403
2017-12-08 08:20:00,23165.898,18357.184,7748.3228
2017-12-08 08:30:00,23613.744,18830.055,7848.3813
2017-12-08 08:40:00,24304.865,19278.941,8130.707
2017-12-08 08:50:00,24602.88,19639.77,8335.354
2017-12-08 09:00:00,25312.412,19922.658,8732.23
2017-12-08 09:10:00,25885.234,20616.398,9070.212
2017-12-08 09:20:00,26252.82,20989.398,9357.666
2017-12-08 09:30:00,26633.02,21286.578,9552.983
2017-12-08 09:40:00,27041.598,21587.684,9858.759
2017-12-08 09:50:00,27422.54,21893.004,10311.933
2017-12-08 10:00:00,27777.588,22237.662,10835.449
2017-12-08 10:10:00,28170.9,22566.107,11260.98
2017-12-08 10:20:00,28576.633,22926.61,11933.644
2017-12-08 10:30:00,28847.861,23304.414,12062.959
2017-12-08 10:40:00,28992.361,23486.41,12052.109
2017-12-08 10:50:00,29188.13,23676.986,12148.657
2017-12-08 11:00:00,29336.121,23871.594,12125.308
2017-12-08 11:10:00,29398.963,24146.322,12124.56
2017-12-08 11:20:00,29699.201,24565.486,12135.606
2017-12-08 11:30:00,29777.098,24802.684,12112.0625
2017-12-08 11:40:00,29822.473,24890.842,12200.425
2017-12-08 11:50:00,29841.34,25004.562,12221.799
2017-12-08 12:00:00,29656.336,25035.74,12238.612
2017-12-08 12:10:00,29592.623,25113.748,12396.148
2017-12-08 12:20:00,29566.27,25123.594,12298.989
2017-12-08 12:30:00,29522.48,25129.643,12355.358
2017-12-08 12:40:00,29559.326,25142.701,12484.694
2017-12-08 12:50:00,29586.838,25141.555,12547.675
2017-12-08 13:00:00,29629.8,25158.193,12478.057
2017-12-08 13:10:00,29680.156,25168.186,12521.274
2017-12-08 13:20:00,29719.223,25170.295,12539.741
2017-12-08 13:30:00,29703.121,25162.096,12505.6
2017-12-08 13:40:00,29710.885,25145.555,12470.823
2017-12-08 13:50:00,29708.564,25114.074,12453.249
2017-12-08 14:00:00,29714.201,25116.738,12451.939
2017-12-08 14:10:00,29724.094,25120.625,12439.577
2017-12-08 14:20:00,29736.564,25131.598,12411.975
2017-12-08 14:30:00,29775.082,25181.367,12349.856
2017-12-08 14:40:00,29727.123,25156.477,12404.994
2017-12-08 14:50:00,29647.463,25177.361,12337.791
2017-12-08 15:00:00,29601.938,25139.752,12311.498
2017-12-08 15:10:00,29567.305,25192.756,12341.319
2017-12-08 15:20:00,29581.91,25174.125,12274.365
2017-12-08 15:30:00,29545.98,25194.94,12163.089
2017-12-08 15:40:00,29519.838,25186.545,12149.856
2017-12-08 15:50:00,29518.443,25183.598,12113.138
2017-12-08 16:00:00,29517.88,25184.512,11933.188
2017-12-08 16:10:00,29508.938,25238.623,11706.1045
2017-12-08 16:20:00,29461.916,25195.922,11810.126
2017-12-08 16:30:00,29536.445,25238.363,11578.519
2017-12-08 16:40:00,30017.555,25698.758,11684.044
2017-12-08 16:50:00,30571.326,26257.9,12015.442
2017-12-08 17:00:00,31292.043,26836.816,13320.031
2017-12-08 17:10:00,32461.658,27784.348,15349.808
2017-12-08 17:20:00,35085.754,29446.547,16456.105
2017-12-08 17:30:00,37431.37,31181.557,16578.46
2017-12-08 17:40:00,38138.316,31701.416,16618.684
2017-12-08 17:50:00,38344.61,31873.291,17062.102
2017-12-08 18:00:00,38354.195,31841.209,16997.42
2017-12-08 18:10:00,38453.312,31750.785,16900.418
2017-12-08 18:20:00,38352.297,31585.123,17003.295
2017-12-08 18:30:00,38010.754,31395.787,17024.852
2017-12-08 18:40:00,37906.676,31366.895,17036.91
2017-12-08 18:50:00,37824.453,31324.857,17045.6
2017-12-08 19:00:00,37824.48,31315.979,17051.393
2017-12-08 19:10:00,37815.7,31304.66,17041.963
2017-12-08 19:20:00,37809.844,31268.553,17050.943
2017-12-08 19:30:00,37718.08,31171.904,17044.4
2017-12-08 19:40:00,37529.754,31093.633,17064.984
2017-12-08 19:50:00,37426.598,31064.48,17085.139
2017-12-08 20:00:00,37331.812,31019.975,17063.057
2017-12-08 20:10:00,37331.87,31012.324,17076.066
2017-12-08 20:20:00,37272.367,30929.277,17080.154
2017-12-08 20:30:00,37166.605,30835.701,17086.596
2017-12-08 20:40:00,36956.043,30653.352,17040.219
2017-12-08 20:50:00,36718.28,30382.86,16930.52
2017-12-08 21:00:00,36311.57,30170.566,16760.373
2017-12-08 21:10:00,36034.89,29938.969,16718.258
2017-12-08 21:20:00,35596.387,29552.182,16611.715
2017-12-08 21:30:00,35158.527,29186.523,16486.174
2017-12-08 21:40:00,34680.027,28964.59,16417.242
2017-12-08 21:50:00,34377.5,28636.291,16103.729
2017-12-08 22:00:00,34061.13,28220.19,15743.484
2017-12-08 22:10:00,33704.57,27534.664,15592.401
2017-12-08 22:20:00,33100.39,27211.234,15341.711
2017-12-08 22:30:00,32504.6,26668.207,15071.677
2017-12-08 22:40:00,31853.53,26154.58,14793.659
2017-12-08 22:50:00,31228.78,25686.05,14679.787
2017-12-08 23:00:00,30591.666,25135.865,14345.148
2017-12-08 23:10:00,29825.498,24511.156,14077.19
2017-12-08 23:20:00,29160.459,23768.014,13811.562
2017-12-08 23:30:00,28414.893,23194.582,13415.246
2017-12-08 23:40:00,27852.645,22672.783,13217.158
2017-12-08 23:50:00,27266.586,22251.684,12800.854
2017-12-09 00:00:00,26476.771,21040.518,11791.986
2017-12-09 00:10:00,26129.219,20701.9,11615.841
2017-12-09 00:20:00,25543.18,20243.734,11435.588
2017-12-09 00:30:00,25103.484,19852.666,11280.959
2017-12-09 00:40:00,24748.613,19469.969,11029.651
2017-12-09 00:50:00,24423.611,19168.85,10886.059
2017-12-09 01:00:00,24097.506,18801.002,10769.853
2017-12-09 01:10:00,23617.059,18442.605,10645.042
2017-12-09 01:20:00,23233.56,18163.197,10560.858
2017-12-09 01:30:00,22990.46,17847.697,10479.092
2017-12-09 01:40:00,22767.906,17718.54,10322.225
2017-12-09 01:50:00,22552.826,17342.754,10306.67
2017-12-09 02:00:00,22287.482,17175.514,10187.519
2017-12-09 02:10:00,22146.602,16898.193,10207.247
2017-12-09 02:20:00,21992.146,16744.107,10153.07
2017-12-09 02:30:00,21853.688,16503.043,10141.133
2017-12-09 02:40:00,21752.273,16333.267,10072.484
2017-12-09 02:50:00,21627.023,16111.077,10029.89
2017-12-09 03:00:00,21558.234,16096.394,10045.762
2017-12-09 03:10:00,21507.447,15915.833,10018.472
2017-12-09 03:20:00,21468.729,16067.36,10056.29
2017-12-09 03:30:00,21448.87,16064.718,10020.417
2017-12-09 03:40:00,21416.656,16073.62,9992.599
2017-12-09 03:50:00,21429.027,16087.113,10011.219
2017-12-09 04:00:00,21369.541,15830.078,9738.671
2017-12-09 04:10:00,21382.268,15842.546,9762.815
2017-12-09 04:20:00,21381.395,15845.572,9786.154
2017-12-09 04:30:00,21393.982,15851.865,9805.666
2017-12-09 04:40:00,21414.033,15857.369,9810.11
2017-12-09 04:50:00,21405.764,15902.598,9878.148
2017-12-09 05:00:00,21521.88,15968.784,9946.982
2017-12-09 05:10:00,21811.502,16094.188,10001.576
2017-12-09 05:20:00,21986.367,16144.752,10066.842
2017-12-09 05:30:00,22262.021,16209.235,10090.015
2017-12-09 05:40:00,22237.664,16190.22,10114.484
2017-12-09 05:50:00,22221.38,16083.0,10077.624
2017-12-09 06:00:00,22146.969,16034.685,9993.721
2017-12-09 06:10:00,22083.84,15921.516,9911.485
2017-12-09 06:20:00,21367.799,15389.44,9806.625
2017-12-09 06:30:00,20649.158,14923.889,9615.26
2017-12-09 06:40:00,20109.984,14539.036,8878.274
2017-12-09 06:50:00,19909.086,14419.546,8307.847
2017-12-09 07:00:00,19986.074,14501.414,7864.2876
2017-12-09 07:10:00,20067.04,14421.383,7893.7637
2017-12-09 07:20:00,20088.117,14444.523,7824.98
2017-12-09 07:30:00,20252.344,14452.64,7893.136
2017-12-09 07:40:00,20089.156,14429.866,7883.333
2017-12-09 07:50:00,20209.213,14490.361,8029.588
2017-12-09 08:00:00,21311.305,15685.122,8072.3833
2017-12-09 08:10:00,21267.268,15735.252,8039.335
2017-12-09 08:20:00,21613.494,16056.506,8167.166
2017-12-09 08:30:00,22094.203,16498.695,8301.822
2017-12-09 08:40:00,22668.53,16874.777,8471.38
2017-12-09 08:50:00,23181.428,17282.354,8765.894
2017-12-09 09:00:00,23767.88,17599.111,9111.592
2017-12-09 09:10:00,24158.035,18504.01,9522.042
2017-12-09 09:20:00,24922.746,19536.955,10179.219
2017-12-09 09:30:00,25423.838,20094.348,10341.877
2017-12-09 09:40:00,25983.924,20165.26,10756.032
2017-12-09 09:50:00,26379.164,20419.162,11182.912
2017-12-09 10:00:00,26762.467,20788.488,11654.201
2017-12-09 10:10:00,27244.39,20975.932,12092.262
2017-12-09 10:20:00,27613.623,21234.96,12386.776
2017-12-09 10:30:00,27964.291,21821.898,12514.236
2017-12-09 10:40:00,28166.87,22042.375,12582.454
2017-12-09 10:50:00,28422.93,22481.795,12506.073
2017-12-09 11:00:00,28730.062,22820.998,12462.647
2017-12-09 11:10:00,29051.82,22929.836,12539.994
2017-12-09 11:20:00,29240.361,23356.363,12466.624
2017-12-09 11:30:00,29334.85,23562.514,12530.512
2017-12-09 11:40:00,29454.803,23785.217,12560.684
2017-12-09 11:50:00,29494.764,23771.055,12601.883
2017-12-09 12:00:00,29535.035,24418.715,12710.8955
2017-12-09 12:10:00,29495.875,24804.545,12854.851
2017-12-09 12:20:00,29585.348,24872.027,12881.974
2017-12-09 12:30:00,29658.154,24890.475,12910.625
2017-12-09 12:40:00,29670.709,24912.219,12901.894
2017-12-09 12:50:00,29728.195,25041.379,12860.917
2017-12-09 13:00:00,29729.34,25068.451,12892.74
2017-12-09 13:10:00,29652.896,25153.627,12943.849
2017-12-09 13:20:00,29695.867,25065.861,12980.294
2017-12-09 13:30:00,29568.543,25193.902,12808.226
2017-12-09 13:40:00,29503.77,25155.809,12957.004
2017-12-09 13:50:00,29360.168,25172.43,12891.558
2017-12-09 14:00:00,29681.895,25179.307,12840.509
2017-12-09 14:10:00,29657.885,25152.082,12765.238
2017-12-09 14:20:00,29781.674,25126.883,12670.853
2017-12-09 14:30:00,29719.035,25130.832,12625.055
2017-12-09 14:40:00,29713.988,25121.17,12641.259
2017-12-09 14:50:00,29624.607,25108.527,12635.039
2017-12-09 15:00:00,29504.656,25116.184,12632.037
2017-12-09 15:10:00,29477.076,25124.812,12644.228
2017-12-09 15:20:00,29430.424,25097.945,12540.998
2017-12-09 15:30:00,29376.102,25085.373,12488.288
2017-12-09 15:40:00,29383.973,25097.805,12471.129
2017-12-09 15:50:00,29368.752,25105.254,12339.688
2017-12-09 16:00:00,29347.965,25100.729,12137.446
2017-12-09 16:10:00,29331.992,25117.45,11977.025
2017-12-09 16:20:00,29350.146,25128.44,11961.966
2017-12-09 16:30:00,29411.797,25134.697,11721.491
2017-12-09 16:40:00,29768.898,25306.338,11720.396
2017-12-09 16:50:00,30211.459,25781.607,12236.806
2017-12-09 17:00:00,30870.574,26327.9,13400.15
2017-12-09 17:10:00,32531.393,27983.621,15425.388
2017-12-09 17:20:00,35138.03,29382.709,16578.28
2017-12-09 17:30:00,37396.805,30677.217,16600.62
2017-12-09 17:40:00,38372.484,30678.764,16528.322
2017-12-09 17:50:00,38120.637,30445.594,16972.426
2017-12-09 18:00:00,38035.066,30419.697,16889.121
2017-12-09 18:10:00,38076.54,30293.363,16693.422
2017-12-09 18:20:00,38069.867,30090.031,16748.986
2017-12-09 18:30:00,37587.38,30043.21,16725.559
2017-12-09 18:40:00,37473.848,29941.588,16739.25
2017-12-09 18:50:00,37386.723,29921.014,16725.809
2017-12-09 19:00:00,37398.375,29877.32,16746.102
2017-12-09 19:10:00,37336.15,29819.506,16738.027
2017-12-09 19:20:00,37343.34,29822.258,16741.422
2017-12-09 19:30:00,37271.516,29743.506,16731.37
2017-12-09 19:40:00,37103.36,29677.596,16707.092
2017-12-09 19:50:00,37008.273,29626.121,16726.785
2017-12-09 20:00:00,36916.027,29558.781,16745.283
2017-12-09 20:10:00,36888.89,29562.61,16704.857
2017-12-09 20:20:00,36773.957,29460.885,16732.904
2017-12-09 20:30:00,36707.473,29368.908,16718.428
2017-12-09 20:40:00,36556.168,29174.336,16717.945
2017-12-09 20:50:00,36328.15,29013.166,16671.67
2017-12-09 21:00:00,35931.754,28875.334,16519.287
2017-12-09 21:10:00,35666.008,28646.162,16456.188
2017-12-09 21:20:00,35236.4,28423.818,16404.875
2017-12-09 21:30:00,34822.82,28109.627,16309.51
2017-12-09 21:40:00,34380.13,27909.375,16223.605
2017-12-09 21:50:00,34090.77,27762.031,16023.674
2017-12-09 22:00:00,33913.414,27521.281,15705.952
2017-12-09 22:10:00,33728.676,27079.04,15477.48
2017-12-09 22:20:00,33180.863,26791.252,15211.419
2017-12-09 22:30:00,32586.688,26264.209,14946.945
2017-12-09 22:40:00,31929.945,25791.504,14664.759
2017-12-09 22:50:00,31305.629,25408.244,14591.706
2017-12-09 23:00:00,30665.893,24916.42,14297.614
2017-12-09 23:10:00,29875.23,24322.56,14044.442
2017-12-09 23:20:00,29223.38,23588.031,13749.309
2017-12-09 23:30:00,28503.707,23036.697,13360.122
2017-12-09 23:40:00,27919.238,22526.855,13057.241
2017-12-09 23:50:00,27434.924,22085.291,12964.48
2017-12-10 00:00:00,26572.764,21023.943,11647.553
2017-12-10 00:10:00,26130.354,20664.295,11466.979
2017-12-10 00:20:00,25540.021,20173.4,11209.401
2017-12-10 00:30:00,25108.744,19709.58,11047.21
2017-12-10 00:40:00,24745.832,19227.53,10895.279
2017-12-10 00:50:00,24386.16,18776.664,10721.411
2017-12-10 01:00:00,24023.326,18341.412,10568.753
2017-12-10 01:10:00,23553.475,17989.217,10431.774
2017-12-10 01:20:00,23174.35,17588.68,10420.729
2017-12-10 01:30:00,22931.293,17223.607,10243.054
2017-12-10 01:40:00,22671.738,16979.791,10217.633
2017-12-10 01:50:00,22446.871,16679.28,10058.392
2017-12-10 02:00:00,22177.008,16492.334,9918.483
2017-12-10 02:10:00,22062.066,16230.316,9885.231
2017-12-10 02:20:00,21885.91,16079.831,9835.225
2017-12-10 02:30:00,21770.27,15984.242,9771.102
2017-12-10 02:40:00,21673.547,15773.998,9730.133
2017-12-10 02:50:00,21599.63,15545.768,9714.701
2017-12-10 03:00:00,21503.037,15420.053,9687.067
2017-12-10 03:10:00,21451.59,15335.393,9676.487
2017-12-10 03:20:00,21422.477,15099.731,9634.514
2017-12-10 03:30:00,21386.32,15261.137,9679.18
2017-12-10 03:40:00,21344.12,15256.6,9665.633
2017-12-10 03:50:00,21316.23,15276.193,9659.863
2017-12-10 04:00:00,21273.363,15343.571,9459.679
2017-12-10 04:10:00,21231.09,15347.913,9475.191
2017-12-10 04:20:00,21233.531,15344.583,9497.947
2017-12-10 04:30:00,21206.29,15341.785,9518.796
2017-12-10 04:40:00,21266.637,15347.57,9529.659
2017-12-10 04:50:00,21272.924,15382.744,9550.48
2017-12-10 05:00:00,21380.94,15454.713,9629.52
2017-12-10 05:10:00,21583.508,15531.236,9706.59
2017-12-10 05:20:00,21786.373,15652.598,9762.566
2017-12-10 05:30:00,22040.617,15741.453,9777.1045
2017-12-10 05:40:00,22031.363,15512.506,9775.647
2017-12-10 05:50:00,21961.828,15306.09,9708.24
2017-12-10 06:00:00,21652.076,14965.316,9595.732
2017-12-10 06:10:00,21303.854,14726.865,9431.147
2017-12-10 06:20:00,20409.33,13930.502,9269.926
2017-12-10 06:30:00,19631.342,13230.281,8934.684
2017-12-10 06:40:00,18947.766,12600.7295,8148.718
2017-12-10 06:50:00,18793.246,12297.194,7648.984
2017-12-10 07:00:00,18777.828,12298.035,7136.526
2017-12-10 07:10:00,18858.152,12282.882,7069.6055
2017-12-10 07:20:00,18855.031,12302.701,7058.0103
2017-12-10 07:30:00,18895.338,12267.608,7111.152
2017-12-10 07:40:00,18907.127,12258.451,7134.5796
2017-12-10 07:50:00,18963.672,12321.022,7188.5894
2017-12-10 08:00:00,20381.713,13452.247,7314.985
2017-12-10 08:10:00,20077.262,13407.712,7429.822
2017-12-10 08:20:00,19707.496,13525.242,7536.7437
2017-12-10 08:30:00,19821.598,13628.631,7730.9453
2017-12-10 08:40:00,20114.207,14030.632,8393.404
2017-12-10 08:50:00,20108.945,14323.02,8919.47
2017-12-10 09:00:00,20593.059,14561.211,9297.216
2017-12-10 09:10:00,20852.084,14982.789,9614.99
2017-12-10 09:20:00,21144.164,15422.286,9823.86
2017-12-10 09:30:00,21842.129,15756.295,9884.942
2017-12-10 09:40:00,22423.928,16428.182,10014.747
2017-12-10 09:50:00,23279.863,17052.727,10501.593
2017-12-10 10:00:00,24073.242,17557.516,11041.169
2017-12-10 10:10:00,24722.297,18090.527,11535.143
2017-12-10 10:20:00,25426.59,18598.334,11775.129
2017-12-10 10:30:00,26038.322,19027.805,11988.773
2017-12-10 10:40:00,26512.713,19436.59,11942.884
2017-12-10 10:50:00,26845.393,19718.994,11906.469
2017-12-10 11:00:00,27217.715,19859.47,12083.56
2017-12-10 11:10:00,27593.158,20091.66,12064.241
2017-12-10 11:20:00,27959.361,20258.867,12111.425
2017-12-10 11:30:00,28168.264,20340.977,12072.733
2017-12-10 11:40:00,28238.457,20418.406,12273.15
2017-12-10 11:50:00,28403.982,20555.666,12333.031
2017-12-10 12:00:00,28495.49,20715.871,12540.265
2017-12-10 12:10:00,28477.42,20882.984,12811.58
2017-12-10 12:20:00,28447.484,20995.852,12882.78
2017-12-10 12:30:00,28477.127,21169.855,12879.5205
2017-12-10 12:40:00,28755.443,21335.244,12766.423
2017-12-10 12:50:00,28797.81,21425.1,12796.574
2017-12-10 13:00:00,28815.486,21429.455,12801.992
2017-12-10 13:10:00,28845.273,21467.086,12797.3545
2017-12-10 13:20:00,28870.61,21448.45,12791.898
2017-12-10 13:30:00,28830.287,21451.922,12740.286
2017-12-10 13:40:00,28806.893,21447.236,12787.068
2017-12-10 13:50:00,28753.375,21432.492,12754.768
2017-12-10 14:00:00,28738.225,21404.516,12733.435
2017-12-10 14:10:00,28773.25,21358.633,12691.197
2017-12-10 14:20:00,28802.633,21312.025,12667.643
2017-12-10 14:30:00,28703.736,21318.504,12630.603
2017-12-10 14:40:00,28576.223,21250.5,12642.255
2017-12-10 14:50:00,28462.959,21236.26,12627.498
2017-12-10 15:00:00,28369.701,21242.875,12564.651
2017-12-10 15:10:00,28283.611,21206.812,12560.394
2017-12-10 15:20:00,28134.854,21196.508,12417.92
2017-12-10 15:30:00,28016.71,21162.91,12385.436
2017-12-10 15:40:00,28019.775,21144.451,12285.846
2017-12-10 15:50:00,28028.13,21095.504,12152.278
2017-12-10 16:00:00,28001.404,21170.033,11707.433
2017-12-10 16:10:00,28036.623,21159.77,11493.475
2017-12-10 16:20:00,28288.863,21402.443,11406.369
2017-12-10 16:30:00,28360.66,21490.688,11306.776
2017-12-10 16:40:00,28534.766,21497.707,11205.377
2017-12-10 16:50:00,28900.055,21765.26,11657.04
2017-12-10 17:00:00,29426.09,22921.053,13326.888
2017-12-10 17:10:00,30045.752,24392.281,15186.469
2017-12-10 17:20:00,33153.617,26338.32,16291.302
2017-12-10 17:30:00,34105.363,27900.582,16250.435
2017-12-10 17:40:00,35505.49,28316.291,16259.505
2017-12-10 17:50:00,35416.54,29356.242,16716.68
2017-12-10 18:00:00,35881.363,29215.404,16714.885
2017-12-10 18:10:00,37079.96,29190.857,16594.865
2017-12-10 18:20:00,37553.94,29070.514,16608.771
2017-12-10 18:30:00,37237.984,29091.658,16646.916
2017-12-10 18:40:00,36952.062,29070.215,16649.678
2017-12-10 18:50:00,36906.31,29025.812,16659.729
2017-12-10 19:00:00,36912.85,29037.6,16634.172
2017-12-10 19:10:00,36921.773,29042.18,16641.98
2017-12-10 19:20:00,36804.324,29022.143,16616.947
2017-12-10 19:30:00,36837.723,28970.324,16623.352
2017-12-10 19:40:00,36752.367,28970.582,16632.746
2017-12-10 19:50:00,36746.77,28967.324,16661.643
2017-12-10 20:00:00,36683.215,28999.723,16625.94
2017-12-10 20:10:00,36658.113,28959.658,16649.975
2017-12-10 20:20:00,36595.61,28904.578,16674.924
2017-12-10 20:30:00,36492.94,28883.553,16686.29
2017-12-10 20:40:00,36246.55,28848.186,16700.404
2017-12-10 20:50:00,36103.258,28820.375,16662.318
2017-12-10 21:00:00,35724.746,28704.137,16521.66
2017-12-10 21:10:00,35436.543,28502.76,16470.447
2017-12-10 21:20:00,35010.254,28294.934,16409.168
2017-12-10 21:30:00,34600.105,28000.58,16357.999
2017-12-10 21:40:00,34154.227,27909.309,16364.068
2017-12-10 21:50:00,33901.77,27808.984,16133.373
2017-12-10 22:00:00,33655.26,27583.027,15854.196
2017-12-10 22:10:00,33394.88,27130.668,15709.899
2017-12-10 22:20:00,32852.465,26867.523,15456.255
2017-12-10 22:30:00,32271.133,26340.246,15178.879
2017-12-10 22:40:00,31579.184,25900.879,14889.904
2017-12-10 22:50:00,30962.023,25503.176,14790.783
2017-12-10 23:00:00,30319.58,24960.258,14442.777
2017-12-10 23:10:00,29671.697,24308.88,14134.598
2017-12-10 23:20:00,29005.678,23521.582,13755.591
2017-12-10 23:30:00,28289.988,22986.766,13345.388
2017-12-10 23:40:00,27691.855,22432.393,13007.235
2017-12-10 23:50:00,27138.81,21981.672,12725.932
2017-12-11 00:00:00,26336.256,20798.748,11735.174
2017-12-11 00:10:00,26009.992,20588.977,11622.358
2017-12-11 00:20:00,25432.156,20058.365,11456.357
2017-12-11 00:30:00,25048.328,19668.553,11313.068
2017-12-11 00:40:00,24696.086,19276.934,11139.135
2017-12-11 00:50:00,24387.438,18929.697,11024.381
2017-12-11 01:00:00,24055.104,18610.807,10910.538
2017-12-11 01:10:00,23587.926,18303.72,10801.141
2017-12-11 01:20:00,23205.219,18005.393,10674.617
2017-12-11 01:30:00,22997.01,17728.305,10612.193
2017-12-11 01:40:00,22768.066,17543.56,10454.645
2017-12-11 01:50:00,22534.725,17221.479,10346.869
2017-12-11 02:00:00,22235.01,17098.838,10200.938
2017-12-11 02:10:00,22117.262,16891.096,10157.9
2017-12-11 02:20:00,21940.764,16729.875,10096.463
2017-12-11 02:30:00,21761.57,16568.363,10083.867
2017-12-11 02:40:00,21617.34,16467.732,10041.765
2017-12-11 02:50:00,21569.71,16324.25,10006.815
2017-12-11 03:00:00,21439.977,16312.637,9986.426
2017-12-11 03:10:00,21384.848,16314.357,9982.187
2017-12-11 03:20:00,21336.24,16316.498,9970.024
2017-12-11 03:30:00,21324.006,16298.348,9963.186
2017-12-11 03:40:00,21330.72,16319.109,9946.888
2017-12-11 03:50:00,21300.357,16304.864,9955.27
2017-12-11 04:00:00,21325.709,15900.41,9738.118
2017-12-11 04:10:00,21350.309,15906.94,9736.693
2017-12-11 04:20:00,21359.135,15908.095,9762.241
2017-12-11 04:30:00,21375.854,15931.575,9774.655
2017-12-11 04:40:00,21424.12,15974.292,9787.611
2017-12-11 04:50:00,21418.008,16122.082,9812.091
2017-12-11 05:00:00,21538.95,16276.059,9896.817
2017-12-11 05:10:00,21801.305,16464.467,9962.235
2017-12-11 05:20:00,22027.316,16651.828,10025.398
2017-12-11 05:30:00,22390.322,16892.492,10029.996
2017-12-11 05:40:00,22399.104,16935.658,10045.542
2017-12-11 05:50:00,22381.105,16913.773,10020.452
2017-12-11 06:00:00,22182.201,16855.58,9946.356
2017-12-11 06:10:00,22083.334,16784.393,9840.374
2017-12-11 06:20:00,21455.428,16308.624,9796.535
2017-12-11 06:30:00,20943.725,15997.861,9613.663
2017-12-11 06:40:00,20663.18,15795.751,8839.051
2017-12-11 06:50:00,20613.92,15844.913,8343.552
2017-12-11 07:00:00,20729.812,15921.487,8065.08
2017-12-11 07:10:00,20854.146,15966.714,8099.64
2017-12-11 07:20:00,20884.355,16100.225,8033.7725
2017-12-11 07:30:00,20977.22,16391.238,8122.338
2017-12-11 07:40:00,21006.906,16755.207,8153.8506
2017-12-11 07:50:00,21056.205,16778.469,8238.722
2017-12-11 08:00:00,22227.316,17681.664,8267.353
2017-12-11 08:10:00,22629.832,17902.938,8294.697
2017-12-11 08:20:00,23259.502,18175.967,8339.206
2017-12-11 08:30:00,23782.473,18545.973,8447.081
2017-12-11 08:40:00,24372.389,19023.627,8575.3
2017-12-11 08:50:00,24593.727,19368.072,8747.128
2017-12-11 09:00:00,25134.6,19685.734,9090.521
2017-12-11 09:10:00,25324.34,20226.564,9640.741
2017-12-11 09:20:00,25232.467,20386.283,10100.778
2017-12-11 09:30:00,25196.46,20454.988,10191.811
2017-12-11 09:40:00,25339.045,20731.371,10444.564
2017-12-11 09:50:00,25500.209,21058.016,11007.435
2017-12-11 10:00:00,25951.812,21426.826,11325.442
2017-12-11 10:10:00,26329.25,21567.104,11885.445
2017-12-11 10:20:00,26709.064,21681.023,12358.664
2017-12-11 10:30:00,27235.643,21994.662,12541.365
2017-12-11 10:40:00,27776.562,22336.256,12565.591
2017-12-11 10:50:00,28174.959,22580.395,12567.704
2017-12-11 11:00:00,28592.562,22875.07,12502.177
2017-12-11 11:10:00,29009.295,22970.926,12552.707
2017-12-11 11:20:00,29362.336,23325.307,12554.259
2017-12-11 11:30:00,29486.86,23566.506,12540.743
2017-12-11 11:40:00,29569.062,23730.084,12693.48
2017-12-11 11:50:00,29664.82,24070.25,12761.493
2017-12-11 12:00:00,29577.773,24128.055,12905.5625
2017-12-11 12:10:00,29834.207,24156.266,13118.782
2017-12-11 12:20:00,29715.16,24205.611,13147.212
2017-12-11 12:30:00,29938.197,24145.352,13218.248
